CUSTOMER,container_id,days
HILLEBRAND BULK LOGISTICS,SEGU3623045,1
HILLEBRAND BULK LOGISTICS,SEGU3612170,1
HILLEBRAND BULK LOGISTICS,MSKU7098471,1
HILLEBRAND BULK LOGISTICS,MSKU5262333,1
HILLEBRAND BULK LOGISTICS,MRSU0322575,1
HILLEBRAND BULK LOGISTICS,MRKU9806053,1
HILLEBRAND BULK LOGISTICS,MRKU9722712,1
HILLEBRAND BULK LOGISTICS,MRKU9555050,1
HILLEBRAND BULK LOGISTICS,MRKU8668427,1
HILLEBRAND BULK LOGISTICS,TRHU3998524,1
HILLEBRAND BULK LOGISTICS,TRLU9741995,1
HILLEBRAND BULK LOGISTICS,TTNU1074027,1
HILLEBRAND BULK LOGISTICS,TTNU1233900,1
HINE FREIGHT SERVICES LIMITED,EGHU9117428,1
HINE FREIGHT SERVICES LIMITED,EGHU8305035,1
HINE FREIGHT SERVICES LIMITED,DRYU9796360,1
HINE FREIGHT SERVICES LIMITED,DFSU6778317,1
HINE FREIGHT SERVICES LIMITED,CAIU7797500,1
HINE FREIGHT SERVICES LIMITED,CAAU5993537,1
HINE FREIGHT SERVICES LIMITED,BMOU5959495,1
HINE FREIGHT SERVICES LIMITED,BMOU5589873,1
HINE FREIGHT SERVICES LIMITED,BMOU5399739,1
HINE FREIGHT SERVICES LIMITED,BMOU4897911,1
HILLEBRAND BULK LOGISTICS,UETU2828064,1
HILLEBRAND BULK LOGISTICS,UETU2799536,1
HILLEBRAND BULK LOGISTICS,UETU2784834,1
HILLEBRAND BULK LOGISTICS,MRKU8332725,1
HILLEBRAND BULK LOGISTICS,UETU2761459,1
HILLEBRAND BULK LOGISTICS,UACU4167375,1
HILLEBRAND BULK LOGISTICS,UACU4159045,1
HILLEBRAND BULK LOGISTICS,UACU4139223,1
HILLEBRAND BULK LOGISTICS,UACU4089143,1
HILLEBRAND BULK LOGISTICS,UACU4038399,1
HILLEBRAND BULK LOGISTICS,UACU4004070,1
HILLEBRAND BULK LOGISTICS,UACU3977284,1
HILLEBRAND BULK LOGISTICS,UACU3949596,1
HILLEBRAND BULK LOGISTICS,UACU3883098,1
HILLEBRAND BULK LOGISTICS,UACU3832613,1
HILLEBRAND BULK LOGISTICS,UACU3777394,1
HILLEBRAND BULK LOGISTICS,UACU3709419,1
HILLEBRAND BULK LOGISTICS,UACU3707951,1
HILLEBRAND BULK LOGISTICS,UETU2059355,1
HILLEBRAND BULK LOGISTICS,MRKU7605548,1
HILLEBRAND BULK LOGISTICS,MRKU7393500,1
HILLEBRAND BULK LOGISTICS,MRKU7333100,1
HILLEBRAND BULK LOGISTICS,HLBU2955122,1
HILLEBRAND BULK LOGISTICS,HLBU2945968,1
HILLEBRAND BULK LOGISTICS,HLBU2742322,1
HILLEBRAND BULK LOGISTICS,HLBU2740000,1
HILLEBRAND BULK LOGISTICS,HLBU2739843,1
HILLEBRAND BULK LOGISTICS,HLBU2739308,1
HILLEBRAND BULK LOGISTICS,HLBU2730764,1
HILLEBRAND BULK LOGISTICS,HLBU2650015,1
HILLEBRAND BULK LOGISTICS,HLBU2645997,1
HILLEBRAND BULK LOGISTICS,HLBU2634668,1
HILLEBRAND BULK LOGISTICS,HLBU2631993,1
HILLEBRAND BULK LOGISTICS,HLBU2628428,1
HILLEBRAND BULK LOGISTICS,HLBU2626390,1
HILLEBRAND BULK LOGISTICS,HLBU2956113,1
HILLEBRAND BULK LOGISTICS,HLBU2619853,1
HILLEBRAND BULK LOGISTICS,HLBU2610814,1
HILLEBRAND BULK LOGISTICS,HLBU2603538,1
HILLEBRAND BULK LOGISTICS,HLBU2353017,1
HILLEBRAND BULK LOGISTICS,HLBU2352978,1
HILLEBRAND BULK LOGISTICS,HLBU2347668,1
HILLEBRAND BULK LOGISTICS,HLBU2346701,1
HILLEBRAND BULK LOGISTICS,HLBU2341715,1
HILLEBRAND BULK LOGISTICS,HLBU2337171,1
HILLEBRAND BULK LOGISTICS,HLBU2335461,1
HILLEBRAND BULK LOGISTICS,HLBU2333849,1
HILLEBRAND BULK LOGISTICS,HLBU2331002,1
HILLEBRAND BULK LOGISTICS,HLBU2325165,1
HILLEBRAND BULK LOGISTICS,HLBU2324390,1
HILLEBRAND BULK LOGISTICS,HLBU2615349,1
KUEHNE + NAGEL LTD,HLBU3237963,1
HILLEBRAND BULK LOGISTICS,HLBU2960480,1
HILLEBRAND BULK LOGISTICS,HLBU2967416,1
HILLEBRAND BULK LOGISTICS,MRKU6881182,1
HILLEBRAND BULK LOGISTICS,MRKU6640565,1
HILLEBRAND BULK LOGISTICS,HLXU3405961,1
HILLEBRAND BULK LOGISTICS,HLXU1419349,1
HILLEBRAND BULK LOGISTICS,HLXU1286565,1
HILLEBRAND BULK LOGISTICS,HLXU1133714,1
HILLEBRAND BULK LOGISTICS,HLBU3456853,1
HILLEBRAND BULK LOGISTICS,HLBU3454953,1
HILLEBRAND BULK LOGISTICS,HLBU3452204,1
HILLEBRAND BULK LOGISTICS,HLBU3450897,1
HILLEBRAND BULK LOGISTICS,HLBU3449242,1
HILLEBRAND BULK LOGISTICS,HLBU3064024,1
HILLEBRAND BULK LOGISTICS,HLBU3055275,1
HILLEBRAND BULK LOGISTICS,HLBU2966451,1
HILLEBRAND BULK LOGISTICS,HLBU3049478,1
HILLEBRAND BULK LOGISTICS,HLBU3036866,1
HILLEBRAND BULK LOGISTICS,HLBU3031988,1
HILLEBRAND BULK LOGISTICS,HLBU3031078,1
HILLEBRAND BULK LOGISTICS,HLBU3028562,1
HILLEBRAND BULK LOGISTICS,HLBU3023339,1
HILLEBRAND BULK LOGISTICS,HLBU3017233,1
HILLEBRAND BULK LOGISTICS,HLBU2998187,1
HILLEBRAND BULK LOGISTICS,HLBU2994258,1
HILLEBRAND BULK LOGISTICS,HLBU2986890,1
HILLEBRAND BULK LOGISTICS,HLBU2981672,1
HILLEBRAND BULK LOGISTICS,HLBU2979401,1
HILLEBRAND BULK LOGISTICS,HLBU2977688,1
HILLEBRAND BULK LOGISTICS,HLBU2967437,1
HILLEBRAND BULK LOGISTICS,HLBU3041688,1
KUEHNE + NAGEL LTD,KKTU8141230,1
WILSON GLOBAL LOGISTICS LTD,MEDU1730840,1
LV SHIPPING LTD,TGBU5046756,1
LIGENTIA INTERNATIONAL LTD,CLVU6023873,1
LIGENTIA INTERNATIONAL LTD,CLVU6022706,1
MAERSK A/S,MRKU7586807,1
LIGENTIA INTERNATIONAL LTD,TCIU4258511,1
LIGENTIA INTERNATIONAL LTD,CLVU6022692,1
LIGENTIA INTERNATIONAL LTD,CLVU6022671,1
LIGENTIA INTERNATIONAL LTD,CLVU6022408,1
LIGENTIA INTERNATIONAL LTD,NEWU2144244,1
LIGENTIA INTERNATIONAL LTD,TCIU4258620,1
LIGENTIA INTERNATIONAL LTD,TCIU5897590,1
LIGENTIA INTERNATIONAL LTD,CLVU6022373,1
LIGENTIA INTERNATIONAL LTD,CLVU6022331,1
LIGENTIA INTERNATIONAL LTD,CLVU6022326,1
LIGENTIA INTERNATIONAL LTD,CLVU6022286,1
LIGENTIA INTERNATIONAL LTD,CLVU6022239,1
LIGENTIA INTERNATIONAL LTD,CLVU6022223,1
LIGENTIA INTERNATIONAL LTD,CLVU6022389,1
LIGENTIA INTERNATIONAL LTD,CLVU6023960,1
LIGENTIA INTERNATIONAL LTD,CLVU6024057,1
LIGENTIA INTERNATIONAL LTD,TCIU4258492,1
MAERSK A/S,MRKU4757188,1
LIGENTIA INTERNATIONAL LTD,NEWU2144202,1
LIGENTIA INTERNATIONAL LTD,CLVU6025243,1
LIGENTIA INTERNATIONAL LTD,CLVU6025238,1
LV SHIPPING LTD,EGSU9194897,1
LIGENTIA INTERNATIONAL LTD,CLVU6025120,1
LIGENTIA INTERNATIONAL LTD,CLVU6025053,1
LIGENTIA INTERNATIONAL LTD,CLVU6025011,1
LIGENTIA INTERNATIONAL LTD,CLVU6024988,1
LIGENTIA INTERNATIONAL LTD,CLVU6024972,1
LIGENTIA INTERNATIONAL LTD,CLVU6024843,1
LIGENTIA INTERNATIONAL LTD,TCIU4258390,1
LIGENTIA INTERNATIONAL LTD,SAZU4009229,1
LIGENTIA INTERNATIONAL LTD,TCIU4258466,1
LIGENTIA INTERNATIONAL LTD,CLVU6024838,1
LIGENTIA INTERNATIONAL LTD,CLVU6024817,1
LIGENTIA INTERNATIONAL LTD,CLVU6024078,1
LIGENTIA INTERNATIONAL LTD,CLVU6021952,1
LIGENTIA INTERNATIONAL LTD,TCIU4258358,1
LIGENTIA INTERNATIONAL LTD,TCIU5897610,1
LIGENTIA INTERNATIONAL LTD,CLVU3900290,1
MAERSK A/S,MRKU7744461,1
LIGENTIA INTERNATIONAL LTD,TGHU2871092,1
LIGENTIA INTERNATIONAL LTD,PSSU3924307,1
LIGENTIA INTERNATIONAL LTD,TGHU2885542,1
LIGENTIA INTERNATIONAL LTD,TGHU3400311,1
MAERSK A/S,MAEU4658430,1
LIGENTIA INTERNATIONAL LTD,CLVU2404439,1
LIGENTIA INTERNATIONAL LTD,PSSU3924204,1
LIGENTIA INTERNATIONAL LTD,TGHU3819740,1
LIGENTIA INTERNATIONAL LTD,CLVU2404418,1
LIGENTIA INTERNATIONAL LTD,PSSU3925005,1
LIGENTIA INTERNATIONAL LTD,SKYU8084696,1
LIGENTIA INTERNATIONAL LTD,SEKU9146284,1
LIGENTIA INTERNATIONAL LTD,TITU8950610,1
LIGENTIA INTERNATIONAL LTD,TITU8950625,1
LIGENTIA INTERNATIONAL LTD,PSSU3925427,1
LIGENTIA INTERNATIONAL LTD,PSSU3924966,1
LIGENTIA INTERNATIONAL LTD,TGHU0390550,1
LIGENTIA INTERNATIONAL LTD,TGHU0025963,1
LIGENTIA INTERNATIONAL LTD,PSSU3923390,1
LIGENTIA INTERNATIONAL LTD,CLVU2404980,1
LIGENTIA INTERNATIONAL LTD,NEWU2144331,1
LIGENTIA INTERNATIONAL LTD,SJUU3340265,1
LIGENTIA INTERNATIONAL LTD,TCIU5897800,1
LIGENTIA INTERNATIONAL LTD,NEWU2144347,1
LIGENTIA INTERNATIONAL LTD,OOLU2851917,1
LIGENTIA INTERNATIONAL LTD,PSSU3914150,1
LIGENTIA INTERNATIONAL LTD,PSSU3914206,1
LIGENTIA INTERNATIONAL LTD,PSSU3914417,1
MAERSK A/S,MRKU7633534,1
LIGENTIA INTERNATIONAL LTD,PSSU3914422,1
LIGENTIA INTERNATIONAL LTD,PSSU3914850,1
LIGENTIA INTERNATIONAL LTD,TDTU1326639,1
LIGENTIA INTERNATIONAL LTD,PSSU3914905,1
MAERSK A/S,FCIU4273894,1
LIGENTIA INTERNATIONAL LTD,TEMU2485014,1
LIGENTIA INTERNATIONAL LTD,PSSU3914968,1
LIGENTIA INTERNATIONAL LTD,CLVU3900310,1
LIGENTIA INTERNATIONAL LTD,PSSU3926085,1
LIGENTIA INTERNATIONAL LTD,CLVU6025583,1
LIGENTIA INTERNATIONAL LTD,CLVU6026002,1
LIGENTIA INTERNATIONAL LTD,GATU1318660,1
LIGENTIA INTERNATIONAL LTD,KHLU6205120,1
LIGENTIA INTERNATIONAL LTD,SJUU3361571,1
LIGENTIA INTERNATIONAL LTD,SKYU8085840,1
LIGENTIA INTERNATIONAL LTD,SJUU3361421,1
LIGENTIA INTERNATIONAL LTD,DRYU2433851,1
MAERSK A/S,MRKU6632929,1
LIGENTIA INTERNATIONAL LTD,GATU1332462,1
LIGENTIA INTERNATIONAL LTD,CPWU2344747,1
LIGENTIA INTERNATIONAL LTD,CPWU2344500,1
LIGENTIA INTERNATIONAL LTD,SJUU3361294,1
LIGENTIA INTERNATIONAL LTD,CPWU2344460,1
LIGENTIA INTERNATIONAL LTD,KINU8001530,1
LIGENTIA INTERNATIONAL LTD,SJUU3361268,1
LIGENTIA INTERNATIONAL LTD,TCIU4257921,1
LIGENTIA INTERNATIONAL LTD,CPWU2344135,1
LIGENTIA INTERNATIONAL LTD,TCIU4257916,1
LIGENTIA INTERNATIONAL LTD,GESU3141877,1
LIGENTIA INTERNATIONAL LTD,IKSU2688055,1
LIGENTIA INTERNATIONAL LTD,SKYU8085619,1
LIGENTIA INTERNATIONAL LTD,SKYU2617550,1
LIGENTIA INTERNATIONAL LTD,SKYU8084823,1
LIGENTIA INTERNATIONAL LTD,IKSU2551890,1
LIGENTIA INTERNATIONAL LTD,SKYU8084891,1
LIGENTIA INTERNATIONAL LTD,IKSU2551925,1
MAERSK A/S,MRKU5540685,1
LIGENTIA INTERNATIONAL LTD,IKSU2551930,1
LIGENTIA INTERNATIONAL LTD,SKYU8085007,1
LIGENTIA INTERNATIONAL LTD,HJMU2102832,1
LIGENTIA INTERNATIONAL LTD,HJMU2044525,1
LIGENTIA INTERNATIONAL LTD,IKSU2552080,1
LIGENTIA INTERNATIONAL LTD,SKYU8085178,1
LIGENTIA INTERNATIONAL LTD,GESU3748979,1
LIGENTIA INTERNATIONAL LTD,GESU3394221,1
LIGENTIA INTERNATIONAL LTD,IKSU2552095,1
LIGENTIA INTERNATIONAL LTD,IKSU2552135,1
LIGENTIA INTERNATIONAL LTD,IKSU2552140,1
LIGENTIA INTERNATIONAL LTD,CPWU2344095,1
LIGENTIA INTERNATIONAL LTD,CLVU6025963,1
LIGENTIA INTERNATIONAL LTD,TCIU4257942,1
LIGENTIA INTERNATIONAL LTD,KINU8002141,1
LIGENTIA INTERNATIONAL LTD,TCIU4258189,1
LIGENTIA INTERNATIONAL LTD,CLVU6119928,1
LIGENTIA INTERNATIONAL LTD,NEWU2144178,1
LIGENTIA INTERNATIONAL LTD,CLVU6119867,1
LIGENTIA INTERNATIONAL LTD,CLVU6119682,1
LIGENTIA INTERNATIONAL LTD,CLVU6119661,1
LIGENTIA INTERNATIONAL LTD,CLVU6118963,1
LIGENTIA INTERNATIONAL LTD,CLVU6119980,1
LIGENTIA INTERNATIONAL LTD,CLVU6118773,1
LIGENTIA INTERNATIONAL LTD,TCIU4258321,1
LIGENTIA INTERNATIONAL LTD,TCIU4258342,1
LIGENTIA INTERNATIONAL LTD,CLVU6118454,1
LIGENTIA INTERNATIONAL LTD,CLVU6118449,1
LIGENTIA INTERNATIONAL LTD,CLVU6118367,1
LIGENTIA INTERNATIONAL LTD,SJUU3340964,1
LIGENTIA INTERNATIONAL LTD,CLVU6026297,1
LIGENTIA INTERNATIONAL LTD,TCIU4258316,1
LIGENTIA INTERNATIONAL LTD,CLVU6120180,1
LIGENTIA INTERNATIONAL LTD,CLVU6120214,1
MAERSK A/S,HASU1252894,1
MAERSK A/S,MRKU7477431,1
LIGENTIA INTERNATIONAL LTD,SJUU3361170,1
LIGENTIA INTERNATIONAL LTD,KINU8002157,1
LIGENTIA INTERNATIONAL LTD,CPWU2344048,1
LIGENTIA INTERNATIONAL LTD,TCIU4257963,1
MAERSK A/S,HASU1414296,1
LIGENTIA INTERNATIONAL LTD,MAXU2417018,1
LIGENTIA INTERNATIONAL LTD,SJUU3360770,1
LIGENTIA INTERNATIONAL LTD,TCIU4257990,1
MAERSK A/S,MRKU5340922,1
LIGENTIA INTERNATIONAL LTD,TCIU4258002,1
LIGENTIA INTERNATIONAL LTD,COYU4150113,1
LIGENTIA INTERNATIONAL LTD,NEWU2144049,1
LIGENTIA INTERNATIONAL LTD,CNIU1211603,1
LIGENTIA INTERNATIONAL LTD,TCIU4258065,1
LIGENTIA INTERNATIONAL LTD,TCIU4258086,1
LIGENTIA INTERNATIONAL LTD,CNIU1157647,1
LIGENTIA INTERNATIONAL LTD,CPWU2344080,1
LIGENTIA INTERNATIONAL LTD,SEKU9146181,1
LIGENTIA INTERNATIONAL LTD,PSSU3925319,1
LIGENTIA INTERNATIONAL LTD,IKSU2551761,1
LIGENTIA INTERNATIONAL LTD,VICU0502998,1
LIGENTIA INTERNATIONAL LTD,VICU0502792,1
KUEHNE + NAGEL LTD,TTNU4897311,1
LIGENTIA INTERNATIONAL LTD,PSSU3951149,1
KUEHNE + NAGEL LTD,TTNU5967012,1
LIGENTIA INTERNATIONAL LTD,WBXU2088298,1
KUEHNE + NAGEL LTD,UACU8199200,1
KUEHNE + NAGEL LTD,UACU8265831,1
KUEHNE + NAGEL LTD,UACU8308105,1
MA LOGISTICS LTD,TCNU6990971,1
LIGENTIA INTERNATIONAL LTD,PSSU3951133,1
KUEHNE + NAGEL LTD,UACU8341891,1
MAERSK A/S,CAAU5176732,1
KUEHNE + NAGEL LTD,UACU8410652,1
KUEHNE + NAGEL LTD,TCLU4135960,1
KUEHNE + NAGEL LTD,TCLU3135522,1
LIGENTIA INTERNATIONAL LTD,UESU2462238,1
LIGENTIA  INTERNATIONAL LTD,DFSU2264053,1
LIGENTIA INTERNATIONAL LTD,PSSU3949028,1
KUEHNE + NAGEL LTD,UETU2596375,1
KUEHNE + NAGEL LTD,UACU8555511,1
LIGENTIA INTERNATIONAL LTD,SAZU4009044,1
LIGENTIA INTERNATIONAL LTD,WBXU2088868,1
LIGENTIA INTERNATIONAL LTD,VICU0503145,1
KUEHNE + NAGEL LTD,UACU8551223,1
LIGENTIA INTERNATIONAL LTD,SAZU4009569,1
LIGENTIA INTERNATIONAL LTD,WBXU2088615,1
LIGENTIA INTERNATIONAL LTD,TTMU1213350,1
LIGENTIA INTERNATIONAL LTD,PSSU3949286,1
KUEHNE + NAGEL LTD,NYKU9876225,1
LIGENTIA INTERNATIONAL LTD,PSSU3949429,1
KUEHNE + NAGEL LTD,UACU8531530,1
KUEHNE + NAGEL LTD,TRHU3968094,1
KUEHNE + NAGEL LTD,TRHU3911458,1
LIGENTIA INTERNATIONAL LTD,PSSU3952000,1
LIGENTIA INTERNATIONAL LTD,PSSU3952490,1
LIGENTIA INTERNATIONAL LTD,SAZU4009390,1
LIGENTIA INTERNATIONAL LTD,SAZU4009363,1
KUEHNE + NAGEL LTD,TEMU5078590,1
KUEHNE + NAGEL LTD,TEMU0585610,1
LIGENTIA INTERNATIONAL LTD,WBXU2081760,1
MAERSK A/S,MRKU0270993,1
LIGENTIA INTERNATIONAL LTD,PSSU3952818,1
LIGENTIA INTERNATIONAL LTD,SAZU4009342,1
MAERSK A/S,MRKU8040132,1
MAERSK A/S,MRKU8478371,1
KUEHNE + NAGEL LTD,TCLU7378135,1
KUEHNE + NAGEL LTD,TCLU6875501,1
LIGENTIA INTERNATIONAL LTD,VICU0503567,1
LIGENTIA INTERNATIONAL LTD,SAZU2007551,1
LIGENTIA  INTERNATIONAL LTD,TCNU1627217,1
KUEHNE + NAGEL LTD,TEMU5786080,1
KUEHNE + NAGEL LTD,TGBU3284164,1
LIGENTIA INTERNATIONAL LTD,VICU0503320,1
LIGENTIA INTERNATIONAL LTD,SAZU4009492,1
MAERSK A/S,MRKU7894034,1
KUEHNE + NAGEL LTD,TRHU2707075,1
LIGENTIA INTERNATIONAL LTD,WBXU2081842,1
KUEHNE + NAGEL LTD,TCLU4176660,1
MAERSK A/S,MRKU8574035,1
KUEHNE + NAGEL LTD,TRHU2442973,1
KUEHNE + NAGEL LTD,TRHU1651958,1
LIGENTIA INTERNATIONAL LTD,VICU0503422,1
LIGENTIA INTERNATIONAL LTD,VICU0503459,1
LIGENTIA INTERNATIONAL LTD,PSSU3952314,1
KUEHNE + NAGEL LTD,TLLU2548387,1
KUEHNE + NAGEL LTD,TCLU4412513,1
LIGENTIA INTERNATIONAL LTD,WBXU2081800,1
LIGENTIA INTERNATIONAL LTD,WBXU2081631,1
LIGENTIA INTERNATIONAL LTD,WBXU2088889,1
LIGENTIA INTERNATIONAL LTD,PSSU3948130,1
LIGENTIA INTERNATIONAL LTD,PSSU3948464,1
LIGENTIA INTERNATIONAL LTD,CLVU2402225,1
LIGENTIA INTERNATIONAL LTD,PSSU3941454,1
LIGENTIA INTERNATIONAL LTD,SEKU9145890,1
LIGENTIA INTERNATIONAL LTD,TTMU1212143,1
LIGENTIA INTERNATIONAL LTD,WFHU1188777,1
KUEHNE + NAGEL LTD,MSDU1806109,1
LIGENTIA INTERNATIONAL LTD,WNGU1003449,1
LIGENTIA INTERNATIONAL LTD,PSSU3941330,1
KUEHNE + NAGEL LTD,MSDU1235123,1
KUEHNE + NAGEL LTD,MOAU1402980,1
LV SHIPPING LTD,CAAU5446904,1
LIGENTIA INTERNATIONAL LTD,CLVU2402272,1
LIGENTIA INTERNATIONAL LTD,CLVU2402333,1
LIGENTIA INTERNATIONAL LTD,CLVU2402190,1
LIGENTIA INTERNATIONAL LTD,PSSU3937217,1
LIGENTIA INTERNATIONAL LTD,PSSU3937135,1
LIGENTIA INTERNATIONAL LTD,TITU8950630,1
LIGENTIA INTERNATIONAL LTD,CLVU2402626,1
LIGENTIA INTERNATIONAL LTD,CLVU2402631,1
LIGENTIA INTERNATIONAL LTD,PSSU3935981,1
LIGENTIA INTERNATIONAL LTD,CLVU2402668,1
LIGENTIA INTERNATIONAL LTD,CLVU2402673,1
LIGENTIA INTERNATIONAL LTD,PSSU3933572,1
LV SHIPPING LTD,DRYU2693859,1
KUEHNE + NAGEL LTD,KKTU8188807,1
LIGENTIA INTERNATIONAL LTD,CLVU2402863,1
LIGENTIA INTERNATIONAL LTD,CLVU2403155,1
LIGENTIA INTERNATIONAL LTD,PSSU3927440,1
LIGENTIA INTERNATIONAL LTD,CLVU2404070,1
LIGENTIA INTERNATIONAL LTD,CLVU2402349,1
LIGENTIA INTERNATIONAL LTD,WBXU2089041,1
MAERSK A/S,MRKU2913656,1
LIGENTIA INTERNATIONAL LTD,CLVU2402122,1
LIGENTIA  INTERNATIONAL LTD,UETU5743000,1
LIGENTIA INTERNATIONAL LTD,PSSU3947853,1
MAERSK A/S,MCRU2065935,1
LIGENTIA INTERNATIONAL LTD,TTMU1213319,1
LIGENTIA INTERNATIONAL LTD,TTMU1213303,1
LIGENTIA INTERNATIONAL LTD,CLHU3745600,1
LIGENTIA INTERNATIONAL LTD,TTMU1212987,1
LIGENTIA INTERNATIONAL LTD,TTMU1212966,1
LIGENTIA INTERNATIONAL LTD,TTMU1212760,1
LIGENTIA INTERNATIONAL LTD,PSSU3944860,1
LIGENTIA INTERNATIONAL LTD,PSSU3944432,1
LIGENTIA INTERNATIONAL LTD,CLHU3926276,1
LIGENTIA INTERNATIONAL LTD,TTMU1212740,1
LIGENTIA INTERNATIONAL LTD,PSSU3941602,1
KUEHNE + NAGEL LTD,NYKU9785655,1
LIGENTIA INTERNATIONAL LTD,PSSU3944263,1
LIGENTIA INTERNATIONAL LTD,CLVU1811506,1
LIGENTIA INTERNATIONAL LTD,PSSU3942050,1
LIGENTIA INTERNATIONAL LTD,CLVU2402077,1
LIGENTIA INTERNATIONAL LTD,CLVU2402040,1
KUEHNE + NAGEL LTD,NYKU3405911,1
LIGENTIA INTERNATIONAL LTD,TTMU1212673,1
KUEHNE + NAGEL LTD,NYKU3777837,1
LIGENTIA INTERNATIONAL LTD,CLVU2402020,1
LIGENTIA INTERNATIONAL LTD,PSSU3942770,1
LIGENTIA INTERNATIONAL LTD,CLVU1812035,1
LIGENTIA INTERNATIONAL LTD,TTMU1212694,1
LIGENTIA INTERNATIONAL LTD,PSSU3943842,1
KUEHNE + NAGEL LTD,NYKU3613617,1
KUEHNE + NAGEL LTD,KKTU8152527,1
LIGENTIA INTERNATIONAL LTD,PSSU3943713,1
KUEHNE + NAGEL LTD,TCLU4424094,1
NISSAN MOTOR MANUFACTURING UK,BEAU5423430,2
NISSAN MOTOR MANUFACTURING UK,CAAU5307576,2
HILLEBRAND BULK LOGISTICS,SUDU7836120,2
OCEAN NETWORK EXPRESS PTE LTD,TLLU6157328,2
NISSAN MOTOR MANUFACTURING UK,TCKU6032259,2
NISSAN MOTOR MANUFACTURING UK,SUDU8999626,2
NISSAN MOTOR MANUFACTURING UK,BMOU4698801,2
NISSAN MOTOR MANUFACTURING UK,CAAU5183140,2
HILLEBRAND BULK LOGISTICS,HLXU3377411,2
OCEAN NETWORK EXPRESS PTE LTD,TCLU4227813,2
NISSAN MOTOR MANUFACTURING UK,BSIU9104359,2
LIGENTIA INTERNATIONAL LTD,SJUU3340199,2
NISSAN MOTOR MANUFACTURING UK,TCKU7603840,2
OCEAN NETWORK EXPRESS PTE LTD,TCLU8857554,2
NISSAN MOTOR MANUFACTURING UK,TCLU5013713,2
HILLEBRAND BULK LOGISTICS,MRKU9650973,2
NISSAN MOTOR MANUFACTURING UK,TCKU7644618,2
NISSAN MOTOR MANUFACTURING UK,TCKU7684009,2
NISSAN MOTOR MANUFACTURING UK,BMOU4160816,2
LIGENTIA INTERNATIONAL LTD,SEKU9146047,2
NISSAN MOTOR MANUFACTURING UK,BMOU6601567,2
NISSAN MOTOR MANUFACTURING UK,TCLU1574547,2
NISSAN MOTOR MANUFACTURING UK,TCLU1805230,2
NISSAN MOTOR MANUFACTURING UK,BEAU5493709,2
HILLEBRAND BULK LOGISTICS,MRKU9962420,2
HILLEBRAND BULK LOGISTICS,MRSU0269819,2
NISSAN MOTOR MANUFACTURING UK,TCKU6729264,2
NISSAN MOTOR MANUFACTURING UK,TCLU5672710,2
HILLEBRAND BULK LOGISTICS,HLBU3457649,2
NISSAN MOTOR MANUFACTURING UK,TCLU5631985,2
OCEAN NETWORK EXPRESS PTE LTD,TLLU5700908,2
NISSAN MOTOR MANUFACTURING UK,TCKU7084508,2
OCEAN NETWORK EXPRESS PTE LTD,TCNU5604360,2
HILLEBRAND BULK LOGISTICS,HLXU1033910,2
LIGENTIA INTERNATIONAL LTD,SAZU4009553,2
HILLEBRAND BULK LOGISTICS,MSKU5143993,2
HILLEBRAND BULK LOGISTICS,HLXU1271971,2
NISSAN MOTOR MANUFACTURING UK,TCKU7290140,2
HILLEBRAND BULK LOGISTICS,MRSU0294982,2
NISSAN MOTOR MANUFACTURING UK,BEAU5741596,2
HILLEBRAND BULK LOGISTICS,MRKU7850695,2
DHL GLOBAL FORWARDING UK LTD,TGBU9352857,2
NISSAN MOTOR MANUFACTURING UK,TCNU6272830,2
NISSAN MOTOR MANUFACTURING UK,TCLU7825064,2
HILLEBRAND BULK LOGISTICS,BSIU3260673,2
MAERSK BATTERY PLANT,MRSU4275511,2
MAERSK BATTERY PLANT,MSKU0284094,2
MAERSK BATTERY PLANT,MSKU1483531,2
NISSAN MOTOR MANUFACTURING UK,TLLU5255356,2
HILLEBRAND BULK LOGISTICS,FBIU0452312,2
HILLEBRAND BULK LOGISTICS,FBIU0465860,2
MAERSK BATTERY PLANT,MSKU2724309,2
MAERSK BATTERY PLANT,MSKU3201072,2
NISSAN MOTOR MANUFACTURING UK,TLLU4284914,2
HILLEBRAND BULK LOGISTICS,FCIU6287264,2
MAERSK A/S,CAAU5307576,2
MAERSK BATTERY PLANT,MSKU9851199,2
HILLEBRAND BULK LOGISTICS,FCIU6315279,2
MAERSK BATTERY PLANT,MRKU4729967,2
HILLEBRAND BULK LOGISTICS,FCIU6326519,2
MAERSK BATTERY PLANT,TCKU6155567,2
MAERSK BATTERY PLANT,TCKU7017006,2
MAERSK BATTERY PLANT,TCKU7290140,2
LIGENTIA INTERNATIONAL LTD,TITU8950688,2
FITFLOP LTD,FFAU2081581,2
LIGENTIA INTERNATIONAL LTD,TITU8950646,2
NISSAN MOTOR MANUFACTURING UK,TGHU6125960,2
HILLEBRAND BULK LOGISTICS,GCXU2191439,2
NISSAN MOTOR MANUFACTURING UK,TGBU9352857,2
MAERSK BATTERY PLANT,TRHU4041711,2
MAERSK BATTERY PLANT,TRHU4050138,2
NISSAN MOTOR MANUFACTURING UK,TGBU6801960,2
MAERSK BATTERY PLANT,TRHU5660602,2
HILLEBRAND BULK LOGISTICS,HAMU1106856,2
NISSAN MOTOR MANUFACTURING UK,TGHU9742435,2
NISSAN MOTOR MANUFACTURING UK,TGBU6660033,2
